player,team,position,headshot_url,date,pass_yds_line,pass_yds_over_price,pass_yds_under_price,rush_yds_line,rush_yds_over_price,rush_yds_under_price,rec_yds_line,rec_yds_over_price,rec_yds_under_price,pass_tds_line,pass_tds_over_price,pass_tds_under_price,rush_tds_line,rush_tds_over_price,rush_tds_under_price,rec_tds_line,rec_tds_over_price,rec_tds_under_price,rush_yds_expected,rush_tds_expected,rec_yds_expected,rec_tds_expected,pass_yds_expected,pass_tds_expected,implied_fantasy_points
Matthew Golden,GB,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gkbhlytvkltv5whjo3ru",2026-07-26,NA,NA,NA,NA,NA,NA,650.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.8837209302325,NA,NA,NA,69.58837209302325
Matthew Stafford,LAR,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",2026-07-26,3825.5,-114,-114,NA,NA,NA,NA,NA,NA,29.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4075.7663551401865,31.429906542056074,288.75028037383174
Michael Pittman,PIT,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z78xpye9hing1e7wke8b",2026-07-26,NA,NA,NA,NA,NA,NA,725.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,125,-155,NA,NA,772.9626168224298,4.6535947712418295,NA,NA,105.21783030969397
Michael Wilson,ARI,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yc8awtck004bz2a5oeb8",2026-07-26,NA,NA,NA,NA,NA,NA,700.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749.3720930232557,NA,NA,NA,74.93720930232557
Mike Evans,SF,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yaxorbdsvk1ucfuiyrkj",2026-07-26,NA,NA,NA,NA,NA,NA,800.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,110,-140,NA,NA,852.8691588785045,6.833333333333333,NA,NA,126.28691588785044
Nico Collins,HOU,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/osmqyvmib3pssxi6cyic",2026-07-26,NA,NA,NA,NA,NA,NA,1050.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,115,-145,NA,NA,1119.2242990654204,6.806834361651637,NA,NA,152.76343607645185
Omar Cooper,NYJ,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lmua2lbg0m77ibvydvaq",2026-07-26,NA,NA,NA,NA,NA,NA,500.5,-114,-114,NA,NA,NA,NA,NA,NA,3.5,125,-160,NA,NA,533.2429906542056,3.623931623931624,NA,NA,75.06788880901031
Omarion Hampton,LAC,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ck7xcbwuka7wu2zwhssk",2026-07-26,NA,NA,NA,925.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,-105,-125,NA,NA,NA,986.0467289719624,7.986449864498645,NA,NA,NA,NA,146.5233720841881
Parker Washington,JAX,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqgxayp6nrrpvwonksdm",2026-07-26,NA,NA,NA,NA,NA,NA,750.5,-115,-115,NA,NA,NA,NA,NA,NA,4.5,105,-135,NA,NA,802.860465116279,4.736896730669434,NA,NA,108.7074268956445
Pat Freiermuth,PIT,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vmwioi77upc9hqwaskfa",2026-07-26,NA,NA,NA,NA,NA,NA,450.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.9302325581395,NA,NA,NA,48.193023255813955
Puka Nacua,LAR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zvi4hdm6fywcekfe7ceb",2026-07-26,NA,NA,NA,NA,NA,NA,1375.5,-114,-114,NA,NA,NA,NA,NA,NA,8.5,120,-150,NA,NA,1465.485981308411,8.89090909090909,NA,NA,199.89405267629564
Quentin Johnston,LAC,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bpzdpin1xp1kjxmbkq6d",2026-07-26,NA,NA,NA,NA,NA,NA,625.5,-115,-115,NA,NA,NA,NA,NA,NA,5.5,100,-130,NA,NA,669.1395348837209,5.826086956521738,NA,NA,101.87047522750252
Quinshon Judkins,CLE,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojtce2im0wp2ltyel0vc",2026-07-26,NA,NA,NA,900.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,130,-160,NA,NA,NA,959.4112149532708,6.735785953177258,NA,NA,NA,NA,136.35583721439065
Rashid Shaheed,SEA,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ynsy489xqmiwt5q9whty",2026-07-26,NA,NA,NA,NA,NA,NA,475.5,-114,-114,NA,NA,NA,NA,NA,NA,3.5,130,-165,NA,NA,506.607476635514,3.607054963084495,NA,NA,72.30307744205838
Rashod Bateman,BAL,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gtktmsfcxc1eijwpwzyq",2026-07-26,NA,NA,NA,NA,NA,NA,450.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.9302325581395,NA,NA,NA,48.193023255813955
Rhamondre Stevenson,NE,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ed09migntlyy8ntgvcu1",2026-07-26,NA,NA,NA,600.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,130,-160,NA,NA,NA,639.7850467289719,6.735785953177258,NA,NA,NA,NA,104.39322039196074
Ricky Pearsall,SF,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ko3lwlcfkxaykcspt4nw",2026-07-26,NA,NA,NA,NA,NA,NA,675.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722.6279069767442,NA,NA,NA,72.26279069767442
Rico Dowdle,PIT,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cvnrzndsiaojvvxz8vo5",2026-07-26,NA,NA,NA,750.5,-115,-115,NA,NA,NA,NA,NA,NA,4.5,115,-145,NA,NA,NA,802.860465116279,4.692928334124348,NA,NA,NA,NA,108.443616516374
Rome Odunze,CHI,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqjdhpsno75du0n72u4w",2026-07-26,NA,NA,NA,NA,NA,NA,800.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,-115,-115,NA,NA,852.8691588785045,6.953488372093022,NA,NA,127.0078461204086
Romeo Doubs,NE,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ov2llp1bfetznmngqybi",2026-07-26,NA,NA,NA,NA,NA,NA,625.5,-115,-115,NA,NA,NA,NA,NA,NA,4.5,-120,-110,NA,NA,669.1395348837209,4.822510822510822,NA,NA,95.84901842343704
Sam Darnold,SEA,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5t8m6bhedjwwtfw3ild",2026-07-26,3600.5,-114,-114,NA,NA,NA,NA,NA,NA,23.5,-102,-130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3836.0467289719622,25.118811881188115,253.91711668363095
Sam LaPorta,DET,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qfcy3taaoage00rrl0cc",2026-07-26,NA,NA,NA,NA,NA,NA,650.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,-120,-110,NA,NA,693.0560747663551,4.822510822510822,NA,NA,98.24067241170044
Saquon Barkley,PHI,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ern1nbhivkmwkg82c7v1",2026-07-26,NA,NA,NA,1050.5,-114,-114,250.5,-130,100,NA,NA,NA,7.5,-135,105,NA,NA,NA,1119.2242990654204,8.010378827192527,266.86956521739125,NA,NA,NA,186.67165939143632
TJ Hockenson,MIN,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rs8o65x0u0n9xzde0fd6",2026-07-26,NA,NA,NA,NA,NA,NA,500.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.4186046511627,NA,NA,NA,53.54186046511627
Tee Higgins,CIN,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flr9f8oqigbyroeaubxb",2026-07-26,NA,NA,NA,NA,NA,NA,875.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,-130,100,NA,NA,932.7757009345794,8.021739130434781,NA,NA,141.40800487606663
Terry McLaurin,WAS,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wokz1etv1wj1vhbmvxgs",2026-07-26,NA,NA,NA,NA,NA,NA,900.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,-120,-110,NA,NA,959.4112149532708,5.891774891774892,NA,NA,131.29177084597643
Tetairoa McMillan,CAR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hokqp6gl5xujtlqwecg8",2026-07-26,NA,NA,NA,NA,NA,NA,925.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,100,-130,NA,NA,986.0467289719624,6.891304347826087,NA,NA,139.95249898415278
Tony Pollard,TEN,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dvpdczetkdhrqpm8izmd",2026-07-26,NA,NA,NA,775.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,125,-155,NA,NA,NA,826.233644859813,5.705882352941176,NA,NA,NA,NA,116.85865860362836
Travis Etienne,NO,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gc0iljgj34piecyfueyd",2026-07-26,NA,NA,NA,850.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,125,-155,NA,NA,NA,906.1401869158876,5.705882352941176,NA,NA,NA,NA,124.84931280923584
Travis Kelce,KC,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebc5j60djpinc9elvlc5",2026-07-26,NA,NA,NA,NA,NA,NA,675.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,110,-140,NA,NA,719.6915887850466,4.714285714285714,NA,NA,100.25487316421896
Tre Tucker,LV,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fsx05ats4azj8mus03d4",2026-07-26,NA,NA,NA,NA,NA,NA,575.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615.6511627906976,NA,NA,NA,61.56511627906977
TreVeyon Henderson,NE,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cfcux3dnfmbmz3qzrnco",2026-07-26,NA,NA,NA,700.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,140,-175,NA,NA,NA,746.3271028037382,6.734848484848485,NA,NA,NA,NA,115.04180118946472
Trevor Lawrence,JAX,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",2026-07-26,3750.5,-114,-114,NA,NA,NA,NA,NA,NA,25.5,-102,-130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3995.859813084112,27.259147653895823,268.87098313894774
Trey McBride,ARI,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vd7av3vdfs6q7ncjogac",2026-07-26,NA,NA,NA,NA,NA,NA,950.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,115,-145,NA,NA,1012.682242990654,6.806834361651637,NA,NA,142.10923046897523
Tucker Kraft,GB,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yr6nj1zqaqg6nbdnxu3q",2026-07-26,NA,NA,NA,NA,NA,NA,640.5,-115,-115,NA,NA,NA,NA,NA,NA,4.5,-120,-110,NA,NA,685.1860465116279,4.822510822510822,NA,NA,97.45366958622772
Tyler Shough,NO,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsrkib8qgwtb2t2ugaru",2026-07-26,3600.5,-114,-114,NA,NA,NA,NA,NA,NA,19.5,-148,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3836.0467289719622,20.897748021911134,237.03286124652303
Tyler Warren,IND,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jt2almbzdk0kbha39otb",2026-07-26,NA,NA,NA,NA,NA,NA,750.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,120,-150,NA,NA,799.5981308411215,4.672727272727272,NA,NA,107.9961767204758
WanDale Robinson,TEN,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yzcvyhmilvxedfjfjglc",2026-07-26,NA,NA,NA,NA,NA,NA,700.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749.3720930232557,NA,NA,NA,74.93720930232557
Xavier Worthy,KC,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ue6fp8xwnyo7ftvabbb8",2026-07-26,NA,NA,NA,NA,NA,NA,625.5,-115,-115,NA,NA,NA,NA,NA,NA,4.5,125,-155,NA,NA,669.1395348837209,4.6535947712418295,NA,NA,94.83552211582308
Zay Flowers,BAL,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqqh8gmxdpo55qwpsszj",2026-07-26,NA,NA,NA,NA,NA,NA,975.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,100,-130,NA,NA,1039.3177570093458,5.826086956521738,NA,NA,138.888297440065
AJ Brown,NE,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a014sgzctarbvhwb35lw",2026-07-27,NA,NA,NA,NA,NA,NA,1100.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,-115,-115,NA,NA,1172.4953271028037,6.953488372093022,NA,NA,158.97046294283848
Aaron Jones,MIN,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",2026-07-27,NA,NA,NA,550.5,-105,-125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.7750677506775,NA,NA,NA,NA,NA,58.777506775067756
Aaron Rodgers,PIT,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",2026-07-27,3050.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3250.065420560747,NA,130.00261682242987
Amon-Ra St Brown,DET,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd8nwhm6pvxfyzphzl6i",2026-07-27,NA,NA,NA,NA,NA,NA,1225.5,-114,-114,NA,NA,NA,NA,NA,NA,9.5,-115,-115,NA,NA,1305.6728971962616,10.162790697674415,NA,NA,191.54403390567268
Ashton Jeanty,LV,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syspis1mntov9kgspb7r",2026-07-27,NA,NA,NA,975.5,-114,-114,350.5,-115,-115,NA,NA,NA,7.5,-115,-115,NA,NA,NA,1039.3177570093458,8.023255813953487,374.953488372093,NA,NA,NA,189.5666594218648
Baker Mayfield,TB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2uufyghiphx4oihgucm",2026-07-27,3500.5,-114,-114,NA,NA,NA,NA,NA,NA,25.5,-102,-130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3729.504672897195,27.259147653895823,258.2167775314711
Bhayshul Tuten,JAX,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uf6bidyfjeemrlgsibiz",2026-07-27,NA,NA,NA,725.5,-115,-115,NA,NA,NA,NA,NA,NA,5.5,-105,-125,NA,NA,NA,776.1162790697674,5.850948509485095,NA,NA,NA,NA,112.71731896388732
Bijan Robinson,ATL,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rjaf9auhx3lrktzgwpfb",2026-07-27,NA,NA,NA,1150.5,-114,-114,575.5,-115,-115,NA,NA,NA,8.5,-115,-115,3.5,115,-145,1225.766355140187,9.093023255813954,615.6511627906976,3.6359753203607026,NA,NA,260.51574325013644
Blake Corum,LAR,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gytdgnrjj3jk8rlfxz85",2026-07-27,NA,NA,NA,650.5,-115,-115,NA,NA,NA,NA,NA,NA,5.5,-120,-110,NA,NA,NA,695.8837209302325,5.891774891774892,NA,NA,NA,NA,104.9390214436726
Bo Nix,DEN,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/igirshmrr6lqtxcpxsea",2026-07-27,3475.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3717.9767441860463,NA,148.71906976744185
Breece Hall,NYJ,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2026-07-27,NA,NA,NA,900.5,-114,-114,325.5,-115,-115,NA,NA,NA,5.5,110,-140,NA,NA,NA,959.4112149532708,5.773809523809524,348.20930232558135,NA,NA,NA,165.40490887074236
Brenton Strange,JAX,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yabpcvadjlrkxzducv7k",2026-07-27,NA,NA,NA,NA,NA,NA,490.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.7209302325581,NA,NA,NA,52.47209302325581
Brian Thomas,JAX,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/plnekkriys4cm11rnxwl",2026-07-27,NA,NA,NA,NA,NA,NA,700.5,-115,-115,NA,NA,NA,NA,NA,NA,4.5,110,-140,NA,NA,749.3720930232557,4.714285714285714,NA,NA,103.22292358803986
Brock Bowers,LV,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uzp2ffi0lomamxofsrhy",2026-07-27,NA,NA,NA,NA,NA,NA,900.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,125,-155,NA,NA,959.4112149532708,7.810457516339869,NA,NA,142.8038665933663
Brock Purdy,SF,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xykdxnvxpf9pobxvkjfj",2026-07-27,3775.5,-114,-114,NA,NA,NA,NA,NA,NA,27.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4022.495327102803,29.299065420560744,278.0960747663551
Bryce Young,CAR,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qy1lfhlzhiacsyzzm1j7",2026-07-27,3000.5,-114,-114,NA,NA,NA,NA,NA,NA,20.5,-114,-114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3196.794392523364,21.8411214953271,215.23626168224297
Bucky Irving,TB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmgpumoxwhvrrkcjuuuw",2026-07-27,NA,NA,NA,800.5,-115,-115,NA,NA,NA,NA,NA,NA,5.5,135,-170,NA,NA,NA,856.3488372093022,5.70133963750985,NA,NA,NA,NA,119.84292154598931
CJ Stroud,HOU,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tt4zrtxlhifaljhj0rn7",2026-07-27,3550.5,-114,-114,NA,NA,NA,NA,NA,NA,22.5,-122,-108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3782.7757009345783,24.062716562716567,247.56189428824945
Cade Otton,TB,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dlgxvfpnufpnxkvu1ynb",2026-07-27,NA,NA,NA,NA,NA,NA,425.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.18604651162786,NA,NA,NA,45.51860465116279
Caleb Williams,CHI,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h4qs11kutwiw7whekmyt",2026-07-27,3575.5,-114,-114,NA,NA,NA,NA,NA,NA,24.5,100,-132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3809.4112149532702,26.155172413793103,256.9971382533032
Calvin Ridley,TEN,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l96rlegwqz7qfakbdtlp",2026-07-27,NA,NA,NA,NA,NA,NA,575.5,-105,-125,NA,NA,NA,NA,NA,NA,3.5,115,-145,NA,NA,614.4688346883469,3.6359753203607026,NA,NA,83.2627353909989
Cam Skattebo,NYG,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vnftthkbvw7ucsqtqjpq",2026-07-27,NA,NA,NA,800.5,-115,-115,275.5,-115,-115,NA,NA,NA,6.5,115,-145,NA,NA,NA,856.3488372093022,6.806834361651637,294.7209302325581,NA,NA,NA,155.94798291409586
Cam Ward,TEN,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2026-07-27,3250.5,-114,-114,NA,NA,NA,NA,NA,NA,19.5,102,-136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3463.1495327102803,20.85014264138278,221.92655187394232
Carnell Tate,TEN,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghpmpzcnigxrdbyvcxke",2026-07-27,NA,NA,NA,NA,NA,NA,775.5,-114,-114,NA,NA,NA,NA,NA,NA,4.5,125,-155,NA,NA,826.233644859813,4.6535947712418295,NA,NA,110.5449331134323
CeeDee Lamb,DAL,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijxzvtumjhqu3zva1bwc",2026-07-27,NA,NA,NA,NA,NA,NA,1200.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,-130,100,NA,NA,1279.03738317757,8.021739130434781,NA,NA,176.0341731003657
Chase Brown,CIN,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pv3sq3uzosixxexbznq5",2026-07-27,NA,NA,NA,825.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,110,-140,NA,NA,NA,879.5046728971962,6.833333333333333,NA,NA,NA,NA,128.95046728971963
Chig Okonkwo,WAS,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omm5z5iq6dlmidqz1sgz",2026-07-27,NA,NA,NA,NA,NA,NA,500.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.4186046511627,NA,NA,NA,53.54186046511627
Chris Godwin,TB,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilkheljdx4hbjpisulke",2026-07-27,NA,NA,NA,NA,NA,NA,650.5,-115,-115,NA,NA,NA,NA,NA,NA,4.5,-115,-115,NA,NA,695.8837209302325,4.813953488372093,NA,NA,98.4720930232558
Chris Olave,NO,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrrmyvpvujynckag9jop",2026-07-27,NA,NA,NA,NA,NA,NA,1050.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,-110,-120,NA,NA,1119.2242990654204,5.870129870129871,NA,NA,147.14320912732126
Christian McCaffrey,SF,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/resjdwihunsqckohcorj",2026-07-27,NA,NA,NA,900.5,-114,-114,550.5,-114,-114,NA,NA,NA,8.5,100,-130,4.5,115,-145,959.4112149532708,9.02173913043478,586.5140186915887,4.692928334124348,NA,NA,236.8805281518407
Christian Watson,GB,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",2026-07-27,NA,NA,NA,NA,NA,NA,750.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,100,-130,NA,NA,799.5981308411215,6.891304347826087,NA,NA,121.30763917106869
Chuba Hubbard,CAR,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjgml85ghq7oa48dctn7",2026-07-27,NA,NA,NA,725.5,-115,-115,NA,NA,NA,NA,NA,NA,4.5,100,-130,NA,NA,NA,776.1162790697674,4.760869565217391,NA,NA,NA,NA,106.1768452982811
Colston Loveland,CHI,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tyjb6vfug7gaunvcune3",2026-07-27,NA,NA,NA,NA,NA,NA,775.5,-114,-114,NA,NA,NA,NA,NA,NA,5.5,-125,-105,NA,NA,826.233644859813,5.894308943089431,NA,NA,117.9892181445179
Courtland Sutton,DEN,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r2sr6cbma4c7wc3isejj",2026-07-27,NA,NA,NA,NA,NA,NA,775.5,-114,-114,NA,NA,NA,NA,NA,NA,6.5,-140,110,NA,NA,826.233644859813,6.940476190476191,NA,NA,124.26622162883844
DAndre Swift,CHI,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owpmwzoilitcodc6cmxo",2026-07-27,NA,NA,NA,800.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,160,-210,NA,NA,NA,852.8691588785045,7.818858560794045,NA,NA,NA,NA,132.20006725261473
DJ Moore,BUF,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qphturmeiifnqrnf5pax",2026-07-27,NA,NA,NA,NA,NA,NA,850.5,-115,-115,NA,NA,NA,NA,NA,NA,6.5,125,-155,NA,NA,909.8372093023256,6.758169934640522,NA,NA,131.5327405380757
DK Metcalf,PIT,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tknefloqsleltfmslj2y",2026-07-27,NA,NA,NA,NA,NA,NA,825.5,-115,-115,NA,NA,NA,NA,NA,NA,5.5,100,-130,NA,NA,883.0930232558139,5.826086956521738,NA,NA,123.26582406471184
Dak Prescott,DAL,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blixemm3s9sa4gmqk5yn",2026-07-27,4000.5,-114,-114,NA,NA,NA,NA,NA,NA,27.5,-108,-122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4262.214953271028,29.37629937629938,287.9937956360386
Dallas Goedert,PHI,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a6ljhwvkehvyiufdx3d1",2026-07-27,NA,NA,NA,NA,NA,NA,575.5,-115,-115,NA,NA,NA,NA,NA,NA,4.5,-120,-110,NA,NA,615.6511627906976,4.822510822510822,NA,NA,90.5001812141347
Dalton Kincaid,BUF,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwkeaiecuyafkidllebz",2026-07-27,NA,NA,NA,NA,NA,NA,535.5,-115,-115,NA,NA,NA,NA,NA,NA,3.5,-150,120,NA,NA,572.860465116279,3.763636363636364,NA,NA,79.86786469344608
Dalton Schultz,HOU,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbl9mhuamzv5udb4hyzj",2026-07-27,NA,NA,NA,NA,NA,NA,500.5,-115,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.4186046511627,NA,NA,NA,53.54186046511627
Davante Adams,LAR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc",2026-07-27,NA,NA,NA,NA,NA,NA,775.5,-114,-114,NA,NA,NA,NA,NA,NA,9.5,100,-130,NA,NA,826.233644859813,10.086956521739127,NA,NA,143.1451036164161
David Montgomery,HOU,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xeb6fq4zimgkksq7uari",2026-07-27,NA,NA,NA,825.5,-114,-114,NA,NA,NA,NA,NA,NA,7.5,-105,-125,NA,NA,NA,879.5046728971962,7.986449864498645,NA,NA,NA,NA,135.86916647671148
DeVon Achane,MIA,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk1xwio0bryfxo1ylweu",2026-07-27,NA,NA,NA,975.5,-114,-114,400.5,-105,-125,NA,NA,NA,5.5,120,-150,NA,NA,NA,1039.3177570093458,5.727272727272727,427.6124661246613,NA,NA,NA,181.0566586770371
DeVonta Smith,PHI,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vj2fz8veorg1k5qthnjm",2026-07-27,NA,NA,NA,NA,NA,NA,1000.5,-115,-115,NA,NA,NA,NA,NA,NA,5.5,100,-130,NA,NA,1070.302325581395,5.826086956521738,NA,NA,141.98675429726995
